Timestamp,Transaction_Amount,Location,Merchant_Category,Is_Weekend,Risk_Score,Fraud_Label
2023-12-22 18:52:00,113.82,Sydney,Groceries,0,0.3317,0
2023-08-07 13:33:00,253.2,New York,Travel,1,0.8521,1
2023-04-30 20:58:00,35.01,New York,Clothing,1,0.057,0
2023-02-24 04:07:00,0.45,London,Electronics,0,0.8169,0
2023-02-04 22:36:00,149.65,Tokyo,Groceries,0,0.1613,0
2023-01-10 14:28:00,5.84,London,Clothing,1,0.2663,0
2023-08-09 16:25:00,28.64,Mumbai,Electronics,0,0.2904,0
2023-04-14 08:22:00,26.35,Sydney,Electronics,1,0.2974,0
2023-08-16 07:24:00,13.85,Sydney,Travel,0,0.4121,1
2023-07-24 07:02:00,194.88,New York,Clothing,0,0.7828,0
2023-06-04 16:37:00,44.5,Mumbai,Restaurants,0,0.9247,1
2023-11-22 14:44:00,165.42,London,Electronics,0,0.8548,1
2023-11-09 22:00:00,132.65,Mumbai,Electronics,0,0.3879,0
2023-04-11 10:24:00,13.5,Tokyo,Clothing,0,0.9439,1
2023-12-04 20:25:00,77.13,London,Electronics,1,0.2297,0
2023-12-30 15:35:00,63.76,Mumbai,Groceries,0,0.4403,0
2023-08-29 04:48:00,134.03,London,Groceries,0,0.0465,0
2023-02-18 02:57:00,79.83,Sydney,Electronics,1,0.2951,1
2023-07-09 08:15:00,8.76,Mumbai,Electronics,0,0.1121,0
2023-06-11 09:41:00,69.74,Mumbai,Groceries,0,0.6685,0
2023-10-16 23:50:00,160.74,Tokyo,Electronics,0,0.8963,1
2023-04-19 19:20:00,267.9,Tokyo,Restaurants,0,0.5231,1
2023-02-10 15:48:00,102.96,Sydney,Electronics,1,0.993,1
2023-08-17 07:24:00,39.03,Mumbai,Electronics,0,0.9085,1
2023-12-08 21:34:00,153.99,London,Groceries,0,0.1327,0
2023-06-11 18:14:00,19.61,London,Restaurants,1,0.4919,1
2023-10-30 21:37:00,128.65,New York,Restaurants,0,0.1381,0
2023-07-02 14:23:00,54.59,Tokyo,Groceries,1,0.7419,0
2023-11-16 04:09:00,92.1,Tokyo,Electronics,0,0.8814,1
2023-04-19 15:41:00,96.36,Sydney,Groceries,1,0.9899,1
2023-11-22 17:18:00,795.62,Mumbai,Travel,1,0.3393,1
2023-06-11 00:25:00,248.6,Tokyo,Electronics,1,0.9456,1
2023-07-24 06:11:00,23.17,Sydney,Restaurants,0,0.9953,1
2023-08-26 09:29:00,181.13,New York,Groceries,0,0.1588,0
2023-12-17 06:58:00,146.85,Mumbai,Electronics,0,0.9446,1
2023-01-10 07:28:00,3.31,Mumbai,Electronics,1,0.1616,0
2023-04-23 14:08:00,93.15,New York,Clothing,0,0.7294,0
2023-04-07 04:25:00,53.79,New York,Travel,0,0.1319,0
2023-06-07 02:23:00,43.49,Tokyo,Restaurants,1,0.3638,0
2023-11-03 01:07:00,7.83,London,Restaurants,0,0.4212,0
2023-12-02 11:31:00,99.82,Mumbai,Groceries,0,0.3087,0
2023-12-16 17:32:00,203.97,Mumbai,Electronics,0,0.7837,0
2023-02-03 01:54:00,70.01,Sydney,Electronics,0,0.8934,1
2023-09-18 19:30:00,47.97,Mumbai,Travel,0,0.1212,0
2023-10-15 20:34:00,73.2,Mumbai,Restaurants,0,0.8192,0
2023-07-30 06:05:00,21.41,Tokyo,Restaurants,0,0.3118,0
2023-08-26 06:27:00,42.49,Mumbai,Restaurants,0,0.3751,0
2023-04-28 11:11:00,22.25,London,Clothing,0,0.7204,0
2023-10-21 23:59:00,167.58,Tokyo,Electronics,1,0.2112,1
2023-05-22 23:24:00,546.83,Tokyo,Groceries,0,0.344,0
2023-03-15 06:59:00,104.33,Mumbai,Restaurants,0,0.9875,1
2023-02-03 21:56:00,137.14,Mumbai,Groceries,0,0.0051,0
2023-07-07 08:35:00,106.9,New York,Groceries,0,0.8804,1
2023-03-24 09:51:00,229.18,New York,Restaurants,0,0.7248,1
2023-07-03 20:51:00,75.35,Mumbai,Travel,0,0.266,0
2023-04-29 01:38:00,0.41,Mumbai,Restaurants,1,0.5564,1
2023-04-03 11:56:00,21.24,Tokyo,Travel,0,0.2419,0
2023-09-30 02:23:00,6.02,New York,Restaurants,0,0.1398,0
2023-03-05 13:28:00,52.46,London,Travel,1,0.7256,0
2023-09-17 23:35:00,133.25,London,Groceries,0,0.4004,0
2023-08-22 13:56:00,62.23,Sydney,Clothing,0,0.5121,0
2023-05-06 01:37:00,42.27,New York,Clothing,0,0.4279,0
2023-11-22 18:08:00,80.14,New York,Travel,0,0.347,0
2023-10-25 13:08:00,98.5,Tokyo,Electronics,1,0.4821,0
2023-06-03 03:20:00,11.2,New York,Groceries,0,0.5828,1
2023-08-21 18:48:00,54.08,London,Travel,0,0.2868,0
2023-09-20 07:21:00,20.32,Sydney,Clothing,0,0.3172,0
2023-06-10 14:37:00,107.87,London,Travel,0,0.9661,1
2023-01-30 20:27:00,200.12,London,Groceries,0,0.5173,0
2023-07-09 00:01:00,28.89,Mumbai,Restaurants,0,0.2906,0
2023-02-10 17:15:00,2.74,London,Electronics,0,0.225,0
2023-11-06 10:24:00,70.96,New York,Electronics,1,0.4778,0
2023-10-03 04:03:00,58.04,Sydney,Restaurants,0,0.5386,0
2023-11-16 05:32:00,43.64,New York,Groceries,1,0.363,0
2023-07-26 20:23:00,11.58,London,Travel,0,0.1689,1
2023-12-29 03:02:00,3.46,Mumbai,Restaurants,0,0.283,0
2023-02-22 05:32:00,54.23,New York,Groceries,0,0.4264,0
2023-04-02 06:35:00,2.89,Tokyo,Travel,0,0.5433,0
2023-12-02 02:58:00,16.55,Tokyo,Restaurants,0,0.502,0
2023-08-03 17:13:00,93.2,Tokyo,Restaurants,0,0.1307,0
2023-12-03 16:54:00,259.62,London,Electronics,1,0.8703,1
2023-11-12 10:04:00,384.83,New York,Clothing,0,0.3573,0
2023-03-25 21:55:00,214.29,New York,Electronics,0,0.742,0
2023-12-09 07:05:00,80.42,London,Groceries,0,0.5077,0
2023-12-17 04:31:00,126.52,London,Clothing,0,0.8122,0
2023-05-03 23:57:00,85.96,Sydney,Travel,1,0.3619,0
2023-03-20 11:51:00,45.0,Sydney,Restaurants,0,0.6634,0
2023-05-15 20:41:00,0.21,New York,Groceries,0,0.3759,1
2023-06-12 13:42:00,38.4,Tokyo,Clothing,0,0.6531,0
2023-09-04 23:32:00,200.33,London,Restaurants,1,0.9963,1
2023-08-29 00:35:00,59.76,New York,Electronics,0,0.3744,0
2023-02-23 15:05:00,149.33,Sydney,Groceries,0,0.9153,1
2023-12-18 20:10:00,24.16,Sydney,Restaurants,0,0.798,0
2023-05-11 14:47:00,328.19,New York,Travel,1,0.4112,0
2023-01-06 06:42:00,124.26,London,Travel,1,0.3589,0
2023-02-02 14:46:00,17.48,Sydney,Groceries,0,0.6797,0
2023-11-24 07:13:00,13.02,New York,Groceries,0,0.5211,0
2023-11-15 03:53:00,116.03,Mumbai,Electronics,0,0.2033,0
2023-03-24 14:22:00,306.09,London,Electronics,0,0.2556,0
2023-01-11 18:25:00,34.65,London,Groceries,0,0.8516,1
2023-01-29 12:16:00,15.2,Tokyo,Clothing,0,0.8577,1
2023-04-09 08:09:00,69.53,Sydney,Travel,0,0.01,0
2023-01-17 09:01:00,157.26,Mumbai,Travel,0,0.3387,0
2023-05-30 12:47:00,111.14,Tokyo,Groceries,0,0.7916,0
2023-08-24 17:38:00,297.69,New York,Restaurants,0,0.3314,1
2023-03-11 23:28:00,184.75,Tokyo,Travel,0,0.0822,0
2023-03-07 10:13:00,59.13,Tokyo,Groceries,1,0.246,0
2023-11-14 15:10:00,18.68,London,Restaurants,0,0.0813,0
2023-01-03 17:38:00,15.31,Sydney,Groceries,0,0.1901,0
2023-12-12 20:26:00,93.61,Tokyo,Groceries,0,0.4563,0
2023-04-01 18:11:00,40.53,Mumbai,Restaurants,0,0.3949,1
2023-02-18 04:52:00,86.2,Mumbai,Groceries,0,0.7022,0
2023-01-23 19:57:00,26.52,New York,Clothing,0,0.5461,0
2023-05-28 20:03:00,56.75,Mumbai,Electronics,1,0.0888,0
2023-04-09 22:24:00,78.1,Mumbai,Clothing,0,0.9826,1
2023-08-26 08:52:00,3.98,New York,Groceries,1,0.8061,0
2023-12-16 03:29:00,110.71,Mumbai,Electronics,1,0.0975,0
2023-09-22 00:21:00,8.06,Tokyo,Travel,0,0.4136,0
2023-10-24 20:46:00,16.06,Sydney,Electronics,0,0.2092,0
2023-04-29 13:04:00,18.25,Mumbai,Electronics,0,0.3548,1
2023-02-26 12:18:00,3.04,Tokyo,Clothing,0,0.491,1
2023-04-19 06:38:00,0.24,Mumbai,Restaurants,0,0.1768,1
2023-08-16 09:53:00,12.13,Tokyo,Electronics,0,0.9794,1
2023-09-23 11:40:00,151.46,London,Travel,0,0.778,0
2023-08-21 21:26:00,35.8,Sydney,Restaurants,1,0.1318,0
2023-06-23 09:52:00,0.65,New York,Electronics,0,0.5078,0
2023-03-24 14:47:00,344.71,New York,Electronics,0,0.9187,1
2023-07-30 19:28:00,13.88,Sydney,Restaurants,0,0.1187,0
2023-11-17 19:19:00,129.77,Sydney,Travel,0,0.0905,0
2023-06-29 23:01:00,30.44,Tokyo,Electronics,1,0.5235,1
2023-06-27 18:07:00,10.65,New York,Clothing,1,0.7457,0
2023-11-25 11:08:00,204.0,New York,Travel,0,0.0961,1
2023-12-06 04:52:00,123.0,Mumbai,Travel,0,0.6667,0
2023-05-23 20:24:00,628.17,Sydney,Travel,0,0.2963,0
2023-12-07 20:51:00,30.14,Mumbai,Groceries,0,0.3256,0
2023-12-05 23:18:00,4.04,Tokyo,Restaurants,0,0.9229,1
2023-01-23 13:58:00,11.62,Mumbai,Restaurants,1,0.6811,0
2023-04-23 03:18:00,0.63,Mumbai,Restaurants,0,0.1384,0
2023-01-24 13:18:00,28.25,New York,Groceries,0,0.9657,1
2023-06-19 09:39:00,70.58,Mumbai,Travel,0,0.1769,0
2023-06-10 08:02:00,45.24,Tokyo,Clothing,0,0.0574,0
2023-11-23 03:02:00,49.37,Tokyo,Travel,0,0.6324,0
2023-05-30 09:26:00,152.84,Mumbai,Clothing,0,0.9078,1
2023-09-05 19:00:00,130.0,Sydney,Travel,0,0.3531,0
2023-08-25 00:27:00,158.41,New York,Restaurants,1,0.3873,1
2023-10-21 11:41:00,123.72,London,Electronics,0,0.4313,0
2023-05-20 04:49:00,5.79,Tokyo,Clothing,0,0.701,0
2023-03-17 20:24:00,20.77,Mumbai,Electronics,0,0.8571,1
2023-02-19 13:36:00,179.67,Mumbai,Electronics,0,0.4202,0
2023-11-12 23:56:00,8.5,Sydney,Groceries,1,0.3982,0
2023-02-15 17:00:00,48.59,Mumbai,Restaurants,0,0.6752,1
2023-06-12 11:55:00,201.66,London,Travel,1,0.7409,0
2023-10-24 10:23:00,8.28,Sydney,Groceries,0,0.7691,1
2023-08-26 21:40:00,26.76,London,Clothing,1,0.7724,1
2023-07-11 18:38:00,92.9,London,Clothing,1,0.9821,1
2023-10-27 20:57:00,12.19,Mumbai,Groceries,1,0.6822,0
2023-03-10 13:41:00,239.39,Mumbai,Groceries,0,0.0399,0
2023-02-27 16:24:00,20.15,New York,Electronics,0,0.1864,0
2023-09-21 14:14:00,47.97,Sydney,Electronics,0,0.9775,1
2023-12-23 08:00:00,486.32,New York,Travel,0,0.1178,0
2023-04-23 04:27:00,18.65,Sydney,Clothing,0,0.3707,0
2023-05-17 21:55:00,224.44,Mumbai,Clothing,0,0.812,1
2023-05-24 16:37:00,171.82,London,Groceries,0,0.8969,1
2023-08-30 04:19:00,35.27,Sydney,Clothing,0,0.3321,0
2023-06-28 00:52:00,4.95,London,Restaurants,1,0.788,0
2023-09-03 16:08:00,43.44,New York,Travel,0,0.4835,0
2023-01-27 21:49:00,33.69,London,Clothing,0,0.3282,0
2023-06-12 23:48:00,58.31,New York,Electronics,0,0.3025,1
2023-05-18 02:53:00,27.87,New York,Electronics,1,0.8224,1
2023-02-05 06:37:00,21.65,Tokyo,Travel,0,0.3775,0
2023-11-22 14:04:00,159.39,Tokyo,Electronics,1,0.9679,1
2023-01-12 21:34:00,475.4,London,Restaurants,0,0.0555,0
2023-03-13 04:34:00,243.34,New York,Clothing,1,0.6841,0
2023-11-27 23:18:00,178.52,Tokyo,Restaurants,0,0.5176,0
2023-11-06 20:59:00,42.62,Sydney,Clothing,1,0.0586,0
2023-12-21 08:54:00,158.09,New York,Travel,0,0.369,0
2023-02-09 07:12:00,42.2,New York,Electronics,0,0.1812,1
2023-08-11 12:39:00,31.18,Tokyo,Clothing,1,0.4304,0
2023-09-21 23:49:00,84.2,New York,Travel,1,0.8007,0
2023-09-22 23:57:00,37.99,New York,Groceries,0,0.9562,1
2023-12-02 19:20:00,21.53,New York,Clothing,0,0.2147,0
2023-01-18 16:09:00,47.08,Tokyo,Travel,0,0.2666,0
2023-10-21 17:25:00,19.89,Tokyo,Restaurants,1,0.9755,1
2023-11-13 21:51:00,249.59,New York,Travel,0,0.4878,0
2023-07-11 18:34:00,195.62,New York,Restaurants,0,0.6588,0
2023-07-16 01:08:00,209.45,London,Clothing,0,0.5867,0
2023-05-03 18:25:00,288.16,Tokyo,Electronics,0,0.7958,1
2023-08-17 11:51:00,31.62,Tokyo,Groceries,0,0.5365,1
2023-05-20 09:56:00,94.18,Sydney,Restaurants,0,0.1935,0
2023-04-18 23:42:00,21.97,Tokyo,Groceries,0,0.8493,1
2023-03-03 02:51:00,138.85,London,Groceries,1,0.6313,1
2023-07-27 09:46:00,16.32,Mumbai,Groceries,1,0.7154,1
2023-10-06 02:18:00,47.26,New York,Clothing,0,0.0959,1
2023-06-08 07:27:00,5.2,Sydney,Electronics,0,0.7021,0
2023-12-12 05:31:00,10.64,London,Travel,0,0.8858,1
2023-08-08 17:29:00,377.37,Mumbai,Electronics,0,0.9923,1
2023-03-25 05:42:00,11.57,Mumbai,Electronics,1,0.3298,0
2023-12-31 12:59:00,37.63,New York,Groceries,1,0.9348,1
2023-05-01 23:48:00,57.57,New York,Electronics,0,0.1144,0
2023-06-28 18:53:00,112.6,Mumbai,Restaurants,1,0.1161,0
2023-04-09 15:02:00,10.0,Sydney,Electronics,1,0.4364,1
2023-12-28 13:49:00,30.41,Tokyo,Electronics,0,0.7147,0
2023-07-25 00:02:00,62.36,New York,Groceries,0,0.0873,0
2023-12-23 04:17:00,14.12,Tokyo,Groceries,0,0.4572,0
2023-03-15 03:54:00,34.84,Sydney,Travel,0,0.5972,0
2023-09-04 00:11:00,4.08,New York,Electronics,0,0.9333,1
2023-09-05 00:46:00,31.16,Sydney,Restaurants,1,0.7474,0
2023-12-31 07:55:00,218.86,Mumbai,Restaurants,0,0.552,0
2023-06-15 08:56:00,84.6,Mumbai,Travel,0,0.4497,0
2023-07-03 11:51:00,83.83,New York,Restaurants,0,0.9427,1
2023-09-02 15:13:00,30.54,Sydney,Groceries,0,0.1989,0
2023-09-07 16:10:00,247.02,Tokyo,Clothing,1,0.1944,0
2023-11-13 09:08:00,283.67,Sydney,Groceries,1,0.3024,0
2023-05-12 04:33:00,289.94,Mumbai,Restaurants,0,0.7805,0
2023-10-02 20:02:00,168.96,London,Restaurants,1,0.4341,0
2023-09-29 06:26:00,19.92,New York,Travel,1,0.9288,1
2023-05-23 21:07:00,171.16,Sydney,Groceries,0,0.3081,0
2023-07-09 06:49:00,27.81,New York,Electronics,0,0.6536,0
2023-04-28 20:11:00,473.67,New York,Clothing,1,0.9018,1
2023-04-22 16:48:00,51.52,Tokyo,Restaurants,1,0.3505,1
2023-06-16 11:56:00,87.24,Sydney,Clothing,1,0.6444,0
2023-05-15 18:00:00,71.1,Mumbai,Restaurants,0,0.5743,0
2023-07-20 15:02:00,80.54,Tokyo,Travel,1,0.1732,0
2023-03-15 19:28:00,20.17,Tokyo,Groceries,0,0.3314,0
2023-02-14 06:23:00,9.88,Tokyo,Electronics,0,0.254,0
2023-05-31 02:54:00,328.03,Mumbai,Electronics,0,0.7314,0
2023-07-08 18:49:00,77.08,Sydney,Clothing,0,0.7569,0
2023-04-27 17:25:00,63.96,Sydney,Travel,0,0.4464,1
2023-12-28 18:35:00,74.07,Tokyo,Clothing,1,0.5818,0
2023-09-23 05:44:00,78.11,Tokyo,Electronics,1,0.0955,0
2023-07-29 18:09:00,189.18,New York,Restaurants,1,0.538,0
2023-05-01 05:45:00,0.1,New York,Electronics,0,0.0021,0
2023-10-31 22:05:00,58.19,New York,Restaurants,0,0.8554,1
2023-10-26 13:12:00,16.74,Tokyo,Travel,0,0.5618,1
2023-12-10 13:49:00,9.26,Sydney,Restaurants,0,0.2244,0
2023-01-12 06:52:00,80.65,Mumbai,Electronics,0,0.0348,0
2023-04-01 19:45:00,28.46,London,Restaurants,0,0.7666,0
2023-10-16 14:08:00,24.16,London,Groceries,0,0.0778,0
2023-07-31 16:26:00,3.06,London,Electronics,1,0.924,1
2023-05-13 00:26:00,161.64,New York,Travel,1,0.7564,0
2023-01-13 10:57:00,65.74,Tokyo,Travel,1,0.7459,1
2023-12-31 18:05:00,150.48,Mumbai,Electronics,1,0.1,0
2023-01-14 04:09:00,568.07,New York,Clothing,0,0.1004,0
2023-03-24 21:37:00,195.11,Sydney,Electronics,0,0.4681,0
2023-08-12 00:55:00,60.49,Mumbai,Electronics,0,0.3951,0
2023-07-02 11:52:00,68.04,London,Electronics,1,0.5896,0
2023-07-26 15:44:00,121.66,Sydney,Groceries,0,0.4619,1
2023-05-04 06:59:00,111.97,Mumbai,Groceries,0,0.4082,0
2023-11-30 06:55:00,140.7,Tokyo,Clothing,0,0.1152,0
2023-12-17 05:52:00,42.6,Sydney,Electronics,1,0.0002,0
2023-04-13 16:42:00,126.61,London,Restaurants,0,0.7416,0
2023-08-23 03:02:00,35.57,London,Clothing,0,0.0573,0
2023-01-08 08:01:00,77.48,Mumbai,Groceries,0,0.8112,0
2023-08-19 21:33:00,59.91,London,Electronics,0,0.638,0
2023-02-25 04:20:00,37.33,London,Electronics,0,0.9237,1
2023-08-11 19:01:00,132.97,Tokyo,Electronics,0,0.3856,0
2023-06-20 08:55:00,108.87,Tokyo,Travel,1,0.5724,0
2023-11-06 07:25:00,234.49,Tokyo,Clothing,0,0.8643,1
2023-02-09 22:27:00,49.92,Sydney,Clothing,0,0.6604,0
2023-09-22 22:03:00,58.93,Mumbai,Travel,0,0.4965,1
2023-03-14 03:56:00,129.72,London,Restaurants,0,0.3315,0
2023-11-08 14:32:00,295.82,Mumbai,Travel,1,0.205,0
2023-03-07 01:36:00,21.77,Mumbai,Restaurants,0,0.9506,1
2023-12-25 05:28:00,9.7,Sydney,Travel,0,0.4429,0
2023-12-10 12:32:00,202.82,Tokyo,Restaurants,0,0.6717,0
2023-10-31 12:31:00,1.03,Tokyo,Travel,1,0.2226,1
2023-10-19 21:04:00,51.38,Tokyo,Restaurants,0,0.3283,0
2023-10-11 07:40:00,279.37,Tokyo,Travel,0,0.5373,0
2023-11-26 12:15:00,97.92,Mumbai,Travel,0,0.5873,0
2023-08-02 14:52:00,88.65,Sydney,Clothing,1,0.3247,0
2023-03-27 05:39:00,99.6,London,Clothing,1,0.8184,0
2023-04-30 19:16:00,160.87,Sydney,Electronics,1,0.167,0
2023-11-24 16:34:00,120.51,London,Clothing,0,0.8899,1
2023-12-14 08:56:00,85.55,London,Restaurants,0,0.0343,0
2023-09-04 10:32:00,188.82,New York,Restaurants,1,0.5528,0
2023-07-19 17:35:00,22.17,New York,Electronics,0,0.5661,1
2023-07-09 20:56:00,67.86,Sydney,Travel,0,0.865,1
2023-01-22 06:28:00,25.06,Sydney,Restaurants,0,0.0933,0
2023-01-21 05:01:00,64.05,Mumbai,Restaurants,0,0.9972,1
2023-11-12 01:49:00,355.63,Sydney,Restaurants,0,0.8594,1
2023-12-06 22:15:00,43.79,London,Groceries,0,0.0937,1
2023-10-16 18:14:00,20.79,Tokyo,Restaurants,0,0.4859,0
2023-12-25 10:17:00,27.58,London,Clothing,0,0.6148,0
2023-02-25 18:36:00,88.08,New York,Groceries,0,0.5997,0
2023-08-13 19:46:00,202.42,Sydney,Electronics,0,0.2236,0
2023-04-04 08:13:00,142.59,London,Groceries,0,0.7953,0
2023-11-18 18:22:00,105.35,New York,Clothing,0,0.8889,1
2023-04-24 17:35:00,58.24,Mumbai,Clothing,0,0.3617,0
2023-04-28 08:35:00,65.14,New York,Groceries,1,0.2884,0
2023-08-24 19:21:00,88.44,London,Travel,1,0.3745,0
2023-05-05 23:28:00,10.18,Mumbai,Groceries,0,0.671,0
2023-01-27 09:00:00,184.87,Sydney,Restaurants,0,0.7862,0
2023-07-07 10:08:00,121.68,New York,Restaurants,0,0.1853,1
2023-03-08 06:24:00,64.98,London,Electronics,0,0.113,0
2023-05-12 16:45:00,1.19,Mumbai,Groceries,0,0.3583,0
2023-09-01 00:32:00,115.57,Tokyo,Electronics,0,0.6828,0
2023-01-07 22:33:00,142.93,Tokyo,Restaurants,0,0.2577,0
2023-02-26 18:25:00,0.24,Mumbai,Electronics,0,0.4733,0
2023-05-15 08:11:00,224.96,London,Restaurants,0,0.0776,1
2023-05-20 13:13:00,84.7,Sydney,Electronics,1,0.271,1
2023-04-03 06:45:00,39.68,New York,Groceries,1,0.6786,0
2023-08-03 20:04:00,152.35,Sydney,Restaurants,1,0.0906,0
2023-02-13 22:17:00,39.1,Sydney,Electronics,0,0.1092,0
2023-08-18 21:38:00,43.42,Tokyo,Travel,0,0.4246,0
2023-06-01 23:45:00,84.79,London,Groceries,1,0.9139,1
2023-02-08 14:16:00,237.39,New York,Restaurants,0,0.5046,0
2023-09-29 21:41:00,16.01,New York,Electronics,1,0.0509,0
2023-05-08 10:44:00,135.22,Sydney,Electronics,0,0.3717,1
2023-08-29 08:43:00,59.74,New York,Restaurants,1,0.6509,0
2023-01-24 10:04:00,1.7,New York,Travel,0,0.7157,0
2023-08-04 11:18:00,64.74,Tokyo,Clothing,0,0.3328,0
2023-02-25 03:33:00,41.25,Mumbai,Groceries,0,0.912,1
2023-08-29 00:19:00,138.53,Tokyo,Electronics,0,0.4007,0
2023-04-07 07:12:00,96.9,Sydney,Groceries,0,0.7851,1
2023-04-22 00:20:00,28.47,Tokyo,Travel,1,0.7046,0
2023-09-05 19:17:00,148.57,New York,Groceries,1,0.4894,1
2023-09-26 04:56:00,153.33,London,Electronics,0,0.1819,1
2023-09-17 14:54:00,9.08,Mumbai,Restaurants,0,0.1933,0
2023-11-28 00:56:00,89.83,Mumbai,Electronics,1,0.9444,1
2023-07-28 10:58:00,88.84,Mumbai,Groceries,0,0.9185,1
2023-06-03 05:16:00,67.77,Tokyo,Clothing,1,0.9035,1
2023-05-19 09:29:00,192.69,Tokyo,Clothing,1,0.4612,0
2023-04-16 05:08:00,120.32,Tokyo,Travel,0,0.299,1
2023-03-02 14:45:00,11.91,New York,Electronics,0,0.7485,0
2023-08-02 10:12:00,29.09,New York,Restaurants,0,0.1832,0
2023-11-03 11:00:00,138.48,Sydney,Clothing,1,0.4824,1
2023-07-09 18:54:00,62.41,New York,Electronics,1,0.389,1
2023-11-08 03:44:00,66.72,Tokyo,Electronics,0,0.79,1
2023-09-21 01:19:00,52.34,Sydney,Groceries,0,0.0302,0
2023-08-14 16:39:00,101.23,London,Groceries,1,0.1142,1
2023-08-26 09:48:00,64.26,Mumbai,Clothing,0,0.4193,0
2023-02-22 01:33:00,69.02,London,Travel,1,0.5625,1
2023-03-10 06:54:00,163.5,London,Electronics,0,0.4635,1
2023-10-12 14:31:00,5.93,Tokyo,Groceries,0,0.8317,0
2023-01-28 03:21:00,21.03,Mumbai,Restaurants,0,0.3572,0
2023-09-24 06:54:00,37.18,Tokyo,Electronics,1,0.0585,0
2023-09-08 12:08:00,44.29,London,Electronics,1,0.6101,0
2023-06-04 09:34:00,45.55,Tokyo,Electronics,1,0.4768,0
2023-08-03 10:13:00,417.29,Mumbai,Restaurants,0,0.8012,0
2023-01-07 03:37:00,59.43,New York,Restaurants,0,0.0254,0
2023-02-17 17:08:00,94.95,Sydney,Groceries,0,0.6024,0
2023-04-07 21:28:00,244.34,Mumbai,Clothing,1,0.9445,1
2023-04-01 23:21:00,31.38,Tokyo,Electronics,0,0.6246,0
2023-07-31 12:10:00,83.83,New York,Electronics,0,0.0604,0
2023-03-07 20:36:00,176.33,New York,Groceries,0,0.554,0
2023-07-31 09:06:00,138.34,Mumbai,Groceries,0,0.4863,1
2023-07-19 06:30:00,7.88,Sydney,Clothing,1,0.9346,1
2023-04-05 21:48:00,65.37,Mumbai,Electronics,0,0.9824,1
2023-02-24 12:11:00,28.73,Mumbai,Electronics,0,0.7269,0
2023-08-13 16:39:00,279.02,Sydney,Travel,0,0.0895,0
2023-05-18 09:07:00,117.9,London,Electronics,0,0.6458,0
2023-09-08 03:30:00,6.49,London,Restaurants,0,0.1926,1
2023-08-07 19:30:00,36.19,London,Travel,0,0.1616,1
2023-09-08 16:10:00,0.66,Mumbai,Clothing,0,0.4498,0
2023-08-12 18:26:00,49.57,Mumbai,Electronics,0,0.8595,1
2023-04-17 05:04:00,39.25,Tokyo,Restaurants,0,0.7121,1
2023-05-29 14:12:00,131.75,New York,Restaurants,0,0.5474,0
2023-12-16 17:12:00,14.25,Tokyo,Travel,0,0.3146,0
2023-02-11 03:40:00,118.96,Mumbai,Clothing,0,0.3174,0
2023-11-11 19:42:00,91.99,London,Restaurants,0,0.9657,1
2023-12-11 22:20:00,48.32,Mumbai,Groceries,0,0.537,0
2023-12-16 10:23:00,138.96,New York,Restaurants,1,0.0009,0
2023-10-18 19:23:00,35.59,Mumbai,Clothing,0,0.1289,0
2023-04-21 03:13:00,110.17,Sydney,Restaurants,0,0.2377,0
2023-05-08 20:06:00,129.38,Mumbai,Travel,1,0.9315,1
2023-05-31 01:37:00,23.45,Tokyo,Clothing,1,0.9935,1
2023-04-06 00:09:00,39.88,Tokyo,Groceries,0,0.9575,1
2023-03-02 19:26:00,19.46,Tokyo,Electronics,0,0.5346,1
2023-03-04 20:27:00,202.73,Tokyo,Clothing,0,0.8097,0
2023-09-15 14:09:00,110.37,Tokyo,Clothing,1,0.7312,0
2023-02-04 15:53:00,9.1,Sydney,Clothing,0,0.7952,0
2023-08-09 15:46:00,99.84,New York,Travel,0,0.4808,0
2023-02-15 19:13:00,124.91,Tokyo,Travel,1,0.7549,0
2023-07-23 10:35:00,69.15,Sydney,Groceries,0,0.2938,0
2023-03-15 05:49:00,104.19,Sydney,Restaurants,0,0.5289,0
2023-09-26 23:51:00,17.24,New York,Travel,0,0.507,0
2023-07-06 21:53:00,16.81,Sydney,Travel,0,0.15,0
2023-04-14 20:57:00,2.78,Sydney,Groceries,0,0.2821,0
2023-12-06 03:42:00,110.68,New York,Travel,1,0.2934,0
2023-11-06 10:39:00,22.33,Tokyo,Groceries,0,0.5895,0
2023-11-10 18:20:00,145.14,New York,Groceries,1,0.518,1
2023-06-02 01:41:00,33.18,Tokyo,Groceries,0,0.3795,0
2023-01-18 13:37:00,18.88,Sydney,Groceries,0,0.3158,0
2023-07-25 16:15:00,26.83,Tokyo,Travel,0,0.446,0
2023-03-14 22:48:00,26.9,London,Electronics,0,0.0828,1
2023-02-12 12:42:00,79.29,London,Clothing,0,0.7462,0
2023-01-06 03:33:00,122.71,London,Restaurants,0,0.1407,0
2023-04-29 03:40:00,80.23,New York,Electronics,0,0.2681,1
2023-07-20 03:00:00,104.38,Mumbai,Clothing,0,0.9027,1
2023-05-20 02:23:00,47.16,Sydney,Groceries,1,0.0131,0
2023-01-25 09:01:00,107.76,Sydney,Electronics,0,0.5103,0
2023-03-15 12:56:00,25.09,Sydney,Electronics,0,0.6879,0
2023-01-23 05:47:00,0.13,Tokyo,Restaurants,0,0.588,0
